sublibs,solution,bound,gap,time
8,103.0,131.0,27.2,17193.0
8,103.0,131.0,27.2,17204.0
8,103.0,131.0,27.2,17214.0
8,103.0,131.0,27.2,17215.0
8,103.0,131.0,27.2,17225.0
8,103.0,131.0,27.2,17237.0
8,103.0,131.0,27.2,17245.0
8,103.0,131.0,27.2,17252.0
8,103.0,131.0,27.2,17271.0
8,103.0,131.0,27.2,17281.0
8,103.0,131.0,27.2,17293.0
8,103.0,131.0,27.2,17302.0
8,103.0,131.0,27.2,17311.0
8,103.0,131.0,27.2,17322.0
8,103.0,131.0,27.2,17332.0
8,103.0,131.0,27.2,17340.0
8,103.0,131.0,27.2,17349.0
8,103.0,131.0,27.2,17358.0
8,103.0,131.0,27.2,17367.0
8,103.0,131.0,27.2,17378.0
8,103.0,131.0,27.2,17511.0
8,103.0,131.0,27.2,17521.0
8,103.0,131.0,27.2,17541.0
8,103.0,131.0,27.2,17552.0
8,103.0,131.0,27.2,17564.0
8,103.0,131.0,27.2,17575.0
8,103.0,131.0,27.2,17586.0
8,103.0,131.0,27.2,17596.0
8,103.0,131.0,27.2,17604.0
8,103.0,131.0,27.2,17614.0
8,103.0,131.0,27.2,17622.0
8,103.0,131.0,27.2,17630.0
8,103.0,131.0,27.2,17643.0
8,103.0,131.0,27.2,17653.0
8,103.0,131.0,27.2,17672.0
8,103.0,131.0,27.2,17681.0
8,103.0,131.0,27.2,17690.0
8,103.0,131.0,27.2,17699.0
8,103.0,131.0,27.2,17708.0
8,103.0,131.0,27.2,17716.0
8,103.0,131.0,27.2,17726.0
8,103.0,131.0,27.2,17737.0
8,103.0,131.0,27.2,17748.0
8,103.0,131.0,27.2,17762.0
8,103.0,131.0,27.2,17777.0
8,103.0,131.0,27.2,17785.0
8,103.0,131.0,27.2,17945.0
8,103.0,131.0,27.2,17953.0
8,103.0,131.0,27.2,17963.0
8,103.0,131.0,27.2,17979.0
8,103.0,131.0,27.2,17991.0
8,103.0,131.0,27.2,17999.0
8,103.0,131.0,27.2,18008.0
8,103.0,131.0,27.2,18016.0
8,103.0,131.0,27.2,18025.0
8,103.0,131.0,27.2,18033.0
8,103.0,131.0,27.2,18043.0
8,103.0,131.0,27.2,18053.0
8,103.0,131.0,27.2,18065.0
8,103.0,131.0,27.2,18075.0
8,103.0,131.0,27.2,18084.0
8,103.0,131.0,27.2,18103.0
8,103.0,131.0,27.2,18110.0
8,103.0,131.0,27.2,18118.0
8,103.0,131.0,27.2,18129.0
8,103.0,131.0,27.2,18140.0
8,103.0,131.0,27.2,18150.0
8,103.0,131.0,27.2,18158.0
8,103.0,131.0,27.2,18168.0
8,103.0,131.0,27.2,18176.0
8,103.0,131.0,27.2,18184.0
8,103.0,131.0,27.2,18191.0
8,103.0,131.0,27.2,18198.0
8,103.0,131.0,27.2,18207.0
8,103.0,131.0,27.2,18223.0
8,103.0,131.0,27.2,18235.0
8,103.0,131.0,27.2,18248.0
8,103.0,131.0,27.2,18421.0
8,103.0,131.0,27.2,18431.0
8,103.0,131.0,27.2,18442.0
8,103.0,131.0,27.2,18455.0
8,103.0,131.0,27.2,18463.0
8,103.0,131.0,27.2,18471.0
8,103.0,131.0,27.2,18482.0
8,103.0,131.0,27.2,18491.0
8,103.0,131.0,27.2,18497.0
8,103.0,131.0,27.2,18520.0
8,103.0,131.0,27.2,18528.0
8,103.0,131.0,27.2,18537.0
8,103.0,131.0,27.2,18543.0
8,103.0,131.0,27.2,18551.0
8,103.0,131.0,27.2,18558.0
8,103.0,131.0,27.2,18568.0
8,103.0,131.0,27.2,18576.0
8,103.0,131.0,27.2,18583.0
8,103.0,131.0,27.2,18592.0
8,103.0,131.0,27.2,18600.0
8,103.0,131.0,27.2,18610.0
8,103.0,131.0,27.2,18631.0
8,103.0,131.0,27.2,18640.0
8,103.0,131.0,27.2,18648.0
8,103.0,131.0,27.2,18658.0
8,103.0,131.0,27.2,18667.0
8,103.0,131.0,27.2,18674.0
8,103.0,131.0,27.2,18681.0
8,103.0,131.0,27.2,18690.0
8,103.0,131.0,27.2,18699.0
8,103.0,131.0,27.2,18708.0
8,103.0,131.0,27.2,18717.0
8,103.0,131.0,27.2,18727.0
8,103.0,131.0,27.2,18735.0
8,103.0,131.0,27.2,18755.0
8,103.0,131.0,27.2,18763.0
8,103.0,131.0,27.2,18776.0
8,103.0,131.0,27.2,18787.0
8,103.0,131.0,27.2,18797.0
8,103.0,131.0,27.2,18807.0
8,103.0,131.0,27.2,18818.0
8,103.0,131.0,27.2,18825.0
8,103.0,131.0,27.2,18832.0
8,103.0,131.0,27.2,18843.0
8,103.0,131.0,27.2,18853.0
8,103.0,131.0,27.2,18863.0
8,103.0,131.0,27.2,18872.0
8,103.0,131.0,27.2,18891.0
8,103.0,131.0,27.2,18898.0
8,103.0,131.0,27.2,18905.0
8,103.0,131.0,27.2,18911.0
8,103.0,131.0,27.2,18919.0
8,103.0,131.0,27.2,18925.0
8,103.0,131.0,27.2,18931.0
8,103.0,131.0,27.2,18939.0
8,103.0,131.0,27.2,18946.0
8,103.0,131.0,27.2,18952.0
8,103.0,131.0,27.2,18959.0
8,103.0,131.0,27.2,19061.0
8,103.0,131.0,27.2,19068.0
8,103.0,131.0,27.2,19075.0
8,103.0,131.0,27.2,19081.0
8,103.0,131.0,27.2,19089.0
8,103.0,131.0,27.2,19098.0
8,103.0,131.0,27.2,19106.0
8,103.0,131.0,27.2,19114.0
8,103.0,131.0,27.2,19121.0
8,103.0,131.0,27.2,19127.0
8,103.0,131.0,27.2,19136.0
8,103.0,131.0,27.2,19144.0
8,103.0,131.0,27.2,19153.0
8,103.0,131.0,27.2,19174.0
8,103.0,131.0,27.2,19181.0
8,103.0,131.0,27.2,19188.0
8,103.0,131.0,27.2,19196.0
8,103.0,131.0,27.2,19204.0
8,103.0,131.0,27.2,19213.0
8,103.0,131.0,27.2,19220.0
8,103.0,131.0,27.2,19228.0
8,103.0,131.0,27.2,19235.0
8,103.0,131.0,27.2,19240.0
8,103.0,131.0,27.2,19247.0
8,103.0,131.0,27.2,19254.0
8,103.0,131.0,27.2,19262.0
8,103.0,131.0,27.2,19282.0
8,103.0,131.0,27.2,19349.0
8,103.0,131.0,27.2,19356.0
8,103.0,131.0,27.2,19363.0
8,103.0,131.0,27.2,19370.0
8,103.0,131.0,27.2,19378.0
8,103.0,131.0,27.2,19384.0
8,103.0,131.0,27.2,19389.0
8,103.0,131.0,27.2,19390.0
8,103.0,131.0,27.2,19396.0
8,103.0,131.0,27.2,19405.0
8,103.0,131.0,27.2,19413.0
8,103.0,131.0,27.2,19421.0
8,103.0,131.0,27.2,19429.0
8,103.0,131.0,27.2,19446.0
8,103.0,131.0,27.2,19455.0
8,103.0,131.0,27.2,19464.0
8,103.0,131.0,27.2,19472.0
8,103.0,131.0,27.2,19480.0
8,103.0,131.0,27.2,19489.0
8,103.0,131.0,27.2,19498.0
8,103.0,131.0,27.2,19507.0
8,103.0,131.0,27.2,19515.0
8,103.0,131.0,27.2,19523.0
8,103.0,131.0,27.2,19531.0
8,103.0,131.0,27.2,19540.0
8,103.0,131.0,27.2,19722.0
8,103.0,131.0,27.2,19729.0
8,103.0,131.0,27.2,19736.0
8,103.0,131.0,27.2,19759.0
8,103.0,131.0,27.2,19766.0
8,103.0,131.0,27.2,19774.0
8,103.0,131.0,27.2,19781.0
8,103.0,131.0,27.2,19788.0
8,103.0,131.0,27.2,19798.0
8,103.0,131.0,27.2,19807.0
8,103.0,131.0,27.2,19817.0
8,103.0,131.0,27.2,19825.0
8,103.0,131.0,27.2,19834.0
8,103.0,131.0,27.2,19843.0
8,103.0,131.0,27.2,19853.0
8,103.0,131.0,27.2,19863.0
8,103.0,131.0,27.2,19873.0
8,103.0,131.0,27.2,19897.0
8,103.0,131.0,27.2,19908.0
8,103.0,131.0,27.2,19917.0
8,103.0,131.0,27.2,19926.0
8,103.0,131.0,27.2,19937.0
8,103.0,131.0,27.2,19949.0
8,103.0,131.0,27.2,19960.0
8,103.0,131.0,27.2,19971.0
8,103.0,131.0,27.2,19982.0
8,103.0,131.0,27.2,19994.0
8,103.0,131.0,27.2,19995.0
8,103.0,131.0,27.2,20005.0
8,103.0,131.0,27.2,20016.0
8,103.0,131.0,27.2,20027.0
8,103.0,131.0,27.2,20048.0
8,103.0,131.0,27.2,20056.0
8,103.0,131.0,27.2,20066.0
8,103.0,131.0,27.2,20074.0
8,103.0,131.0,27.2,20084.0
8,103.0,131.0,27.2,20093.0
8,103.0,131.0,27.2,20103.0
8,103.0,131.0,27.2,20114.0
8,103.0,131.0,27.2,20124.0
8,103.0,131.0,27.2,20131.0
8,103.0,131.0,27.2,20139.0
8,103.0,131.0,27.2,20161.0
8,103.0,131.0,27.2,20170.0
8,103.0,131.0,27.2,20268.0
8,103.0,131.0,27.2,20278.0
8,103.0,131.0,27.2,20287.0
8,103.0,131.0,27.2,20296.0
8,103.0,131.0,27.2,20305.0
8,103.0,131.0,27.2,20312.0
8,103.0,131.0,27.2,20320.0
8,103.0,131.0,27.2,20328.0
8,103.0,131.0,27.2,20337.0
8,103.0,131.0,27.2,20345.0
8,103.0,131.0,27.2,20354.0
8,103.0,131.0,27.2,20370.0
8,103.0,131.0,27.2,20460.0
8,103.0,131.0,27.2,20469.0
8,103.0,131.0,27.2,20476.0
8,103.0,131.0,27.2,20483.0
8,103.0,131.0,27.2,20488.0
8,103.0,131.0,27.2,20495.0
8,103.0,131.0,27.2,20501.0
8,103.0,131.0,27.2,20507.0
8,103.0,131.0,27.2,20515.0
8,103.0,131.0,27.2,20522.0
8,103.0,131.0,27.2,20529.0
8,103.0,131.0,27.2,20537.0
8,103.0,131.0,27.2,20556.0
8,103.0,131.0,27.2,20562.0
8,103.0,131.0,27.2,20569.0
8,103.0,131.0,27.2,20576.0
8,103.0,131.0,27.2,20582.0
8,103.0,131.0,27.2,20589.0
8,103.0,131.0,27.2,20599.0
8,103.0,131.0,27.2,20606.0
8,103.0,131.0,27.2,20613.0
8,103.0,131.0,27.2,20619.0
8,103.0,131.0,27.2,20628.0
8,103.0,131.0,27.2,20635.0
8,103.0,131.0,27.2,20654.0
8,103.0,131.0,27.2,20664.0
8,103.0,131.0,27.2,20672.0
8,103.0,131.0,27.2,20680.0
8,103.0,131.0,27.2,20689.0
8,103.0,131.0,27.2,20698.0
8,103.0,131.0,27.2,20706.0
8,103.0,131.0,27.2,20714.0
8,103.0,131.0,27.2,20723.0
8,103.0,131.0,27.2,20732.0
8,103.0,131.0,27.2,20740.0
8,103.0,131.0,27.2,20747.0
8,103.0,131.0,27.2,20764.0
8,103.0,131.0,27.2,20772.0
8,103.0,131.0,27.2,20781.0
8,103.0,131.0,27.2,20791.0
8,103.0,131.0,27.2,20801.0
8,103.0,131.0,27.2,20899.0
8,103.0,131.0,27.2,20907.0
8,103.0,131.0,27.2,20916.0
8,103.0,131.0,27.2,20925.0
8,103.0,131.0,27.2,20931.0
8,103.0,131.0,27.2,20937.0
8,103.0,131.0,27.2,20943.0
8,103.0,131.0,27.2,20950.0
8,103.0,131.0,27.2,20956.0
8,103.0,131.0,27.2,20962.0
8,103.0,131.0,27.2,20979.0
8,103.0,131.0,27.2,20986.0
8,103.0,131.0,27.2,20993.0
8,103.0,131.0,27.2,20999.0
8,103.0,131.0,27.2,21004.0
8,103.0,131.0,27.2,21011.0
8,103.0,131.0,27.2,21018.0
8,103.0,131.0,27.2,21025.0
8,103.0,131.0,27.2,21034.0
8,103.0,131.0,27.2,21042.0
8,103.0,131.0,27.2,21050.0
8,103.0,131.0,27.2,21063.0
8,103.0,131.0,27.2,21070.0
8,103.0,131.0,27.2,21080.0
8,103.0,131.0,27.2,21088.0
8,103.0,131.0,27.2,21110.0
8,103.0,131.0,27.2,21119.0
8,103.0,131.0,27.2,21128.0
8,103.0,131.0,27.2,21136.0
8,103.0,131.0,27.2,21354.0
8,103.0,131.0,27.2,21361.0
8,103.0,131.0,27.2,21369.0
8,103.0,131.0,27.2,21377.0
8,103.0,131.0,27.2,21384.0
8,103.0,131.0,27.2,21391.0
8,103.0,131.0,27.2,21400.0
8,103.0,131.0,27.2,21408.0
8,103.0,131.0,27.2,21416.0
8,103.0,131.0,27.2,21425.0
8,103.0,131.0,27.2,21433.0
8,103.0,131.0,27.2,21452.0
8,103.0,131.0,27.2,21462.0
8,103.0,131.0,27.2,21474.0
8,103.0,131.0,27.2,21487.0
8,103.0,131.0,27.2,21496.0
8,103.0,131.0,27.2,21503.0
8,103.0,131.0,27.2,21511.0
8,103.0,131.0,27.2,21521.0
8,103.0,131.0,27.2,21532.0
8,103.0,131.0,27.2,21545.0
8,103.0,131.0,27.2,21556.0
8,103.0,131.0,27.2,21577.0
8,103.0,131.0,27.2,21585.0
8,103.0,131.0,27.2,21598.0
8,103.0,131.0,27.2,21609.0
8,103.0,131.0,27.2,21618.0
8,103.0,131.0,27.2,21626.0
8,103.0,131.0,27.2,21732.0
8,103.0,131.0,27.2,21741.0
8,103.0,131.0,27.2,21750.0
8,103.0,131.0,27.2,21757.0
8,103.0,131.0,27.2,21766.0
8,103.0,131.0,27.2,21776.0
8,103.0,131.0,27.2,21785.0
8,103.0,131.0,27.2,21806.0
8,103.0,131.0,27.2,21813.0
8,103.0,131.0,27.2,21821.0
8,103.0,131.0,27.2,21828.0
8,103.0,131.0,27.2,21838.0
8,103.0,131.0,27.2,21846.0
8,103.0,131.0,27.2,21856.0
8,103.0,131.0,27.2,21867.0
8,103.0,131.0,27.2,21878.0
8,103.0,131.0,27.2,21886.0
8,103.0,131.0,27.2,21895.0
8,103.0,131.0,27.2,21903.0
8,103.0,131.0,27.2,21913.0
8,103.0,131.0,27.2,22144.0
8,103.0,131.0,27.2,22156.0
8,103.0,131.0,27.2,22170.0
8,103.0,131.0,27.2,22181.0
8,103.0,131.0,27.2,22190.0
8,103.0,131.0,27.2,22199.0
8,103.0,131.0,27.2,22207.0
8,103.0,131.0,27.2,22218.0
8,103.0,131.0,27.2,22229.0
8,103.0,131.0,27.2,22240.0
8,103.0,131.0,27.2,22247.0
8,103.0,131.0,27.2,22255.0
8,103.0,131.0,27.2,22264.0
8,103.0,131.0,27.2,22275.0
8,103.0,131.0,27.2,22293.0
8,103.0,131.0,27.2,22301.0
8,103.0,131.0,27.2,22309.0
8,103.0,131.0,27.2,22316.0
8,103.0,131.0,27.2,22324.0
8,103.0,131.0,27.2,22331.0
8,103.0,131.0,27.2,22338.0
8,103.0,131.0,27.2,22343.0
8,103.0,131.0,27.2,22351.0
8,103.0,131.0,27.2,22361.0
8,103.0,131.0,27.2,22372.0
8,103.0,131.0,27.2,22381.0
8,103.0,131.0,27.2,22390.0
8,103.0,131.0,27.2,22411.0
8,103.0,131.0,27.2,22423.0
8,103.0,131.0,27.2,22434.0
8,103.0,131.0,27.2,22444.0
8,103.0,131.0,27.2,22454.0
8,103.0,131.0,27.2,22464.0
8,103.0,131.0,27.2,22474.0
8,103.0,131.0,27.2,22484.0
8,103.0,131.0,27.2,22494.0
8,103.0,131.0,27.2,22506.0
8,103.0,131.0,27.2,22516.0
8,103.0,131.0,27.2,22524.0
8,103.0,131.0,27.2,22547.0
8,103.0,131.0,27.2,22557.0
8,103.0,131.0,27.2,22567.0
8,103.0,131.0,27.2,22577.0
8,103.0,131.0,27.2,22587.0
8,103.0,131.0,27.2,22599.0
8,103.0,131.0,27.2,22611.0
8,103.0,131.0,27.2,22622.0
8,103.0,131.0,27.2,22630.0
8,103.0,131.0,27.2,22639.0
8,103.0,131.0,27.2,22648.0
8,103.0,131.0,27.2,22655.0
8,103.0,131.0,27.2,22670.0
8,103.0,131.0,27.2,22676.0
8,103.0,131.0,27.2,22685.0
8,103.0,131.0,27.2,22695.0
8,103.0,131.0,27.2,22706.0
8,103.0,131.0,27.2,22716.0
8,103.0,131.0,27.2,22723.0
8,103.0,131.0,27.2,22733.0
8,103.0,131.0,27.2,22744.0
8,103.0,131.0,27.2,22756.0
8,103.0,131.0,27.2,22764.0
8,103.0,131.0,27.2,22932.0
8,103.0,131.0,27.2,22942.0
8,103.0,131.0,27.2,22952.0
8,103.0,131.0,27.2,22964.0
8,103.0,131.0,27.2,22986.0
8,103.0,131.0,27.2,22997.0
8,103.0,131.0,27.2,23006.0
8,103.0,131.0,27.2,23018.0
8,103.0,131.0,27.2,23032.0
8,103.0,131.0,27.2,23046.0
8,103.0,131.0,27.2,23058.0
8,103.0,131.0,27.2,23070.0
8,103.0,131.0,27.2,23080.0
8,103.0,131.0,27.2,23089.0
8,103.0,131.0,27.2,23090.0
8,103.0,131.0,27.2,23099.0
8,103.0,131.0,27.2,23110.0
8,103.0,131.0,27.2,23133.0
8,103.0,131.0,27.2,23141.0
8,103.0,131.0,27.2,23151.0
8,103.0,131.0,27.2,23163.0
8,103.0,131.0,27.2,23174.0
8,103.0,131.0,27.2,23185.0
8,103.0,131.0,27.2,23193.0
8,103.0,131.0,27.2,23201.0
8,103.0,131.0,27.2,23211.0
8,103.0,131.0,27.2,23219.0
8,103.0,131.0,27.2,23227.0
8,103.0,131.0,27.2,23237.0
8,103.0,131.0,27.2,23247.0
8,103.0,131.0,27.2,23269.0
8,103.0,131.0,27.2,23280.0
8,103.0,131.0,27.2,23286.0
8,103.0,131.0,27.2,23294.0
8,103.0,131.0,27.2,23303.0
8,103.0,131.0,27.2,23313.0
8,103.0,131.0,27.2,23322.0
8,103.0,131.0,27.2,23330.0
8,103.0,131.0,27.2,23337.0
8,103.0,131.0,27.2,23348.0
8,103.0,131.0,27.2,23361.0
8,103.0,131.0,27.2,23372.0
8,103.0,131.0,27.2,23415.0
8,103.0,131.0,27.2,23427.0
8,103.0,131.0,27.2,23455.0
8,103.0,131.0,27.2,23465.0
8,103.0,131.0,27.2,23476.0
8,103.0,131.0,27.2,23486.0
8,103.0,131.0,27.2,23497.0
8,103.0,131.0,27.2,23505.0
8,103.0,131.0,27.2,23724.0
8,103.0,131.0,27.2,23734.0
8,103.0,131.0,27.2,23743.0
8,103.0,131.0,27.2,23755.0
8,103.0,131.0,27.2,23767.0
8,103.0,131.0,27.2,23780.0
8,103.0,131.0,27.2,23801.0
8,103.0,131.0,27.2,23811.0
8,103.0,131.0,27.2,23822.0
8,103.0,131.0,27.2,23831.0
8,103.0,131.0,27.2,23839.0
8,103.0,131.0,27.2,23845.0
8,103.0,131.0,27.2,23857.0
8,103.0,131.0,27.2,23868.0
8,103.0,131.0,27.2,23877.0
8,103.0,131.0,27.2,23887.0
8,103.0,131.0,27.2,23896.0
8,103.0,131.0,27.2,23904.0
8,103.0,131.0,27.2,23915.0
8,103.0,131.0,27.2,23925.0
8,103.0,131.0,27.2,23950.0
8,103.0,131.0,27.2,23962.0
8,103.0,131.0,27.2,23973.0
8,103.0,131.0,27.2,24110.0
8,103.0,131.0,27.2,24122.0
8,103.0,131.0,27.2,24133.0
8,103.0,131.0,27.2,24144.0
8,103.0,131.0,27.2,24152.0
8,103.0,131.0,27.2,24164.0
8,103.0,131.0,27.2,24175.0
8,103.0,131.0,27.2,24187.0
8,103.0,131.0,27.2,24198.0
8,103.0,131.0,27.2,24210.0
8,103.0,131.0,27.2,24233.0
8,103.0,131.0,27.2,24243.0
8,103.0,131.0,27.2,24254.0
8,103.0,131.0,27.2,24264.0
8,103.0,131.0,27.2,24276.0
8,103.0,131.0,27.2,24288.0
8,103.0,131.0,27.2,24300.0
8,103.0,131.0,27.2,24310.0
8,103.0,131.0,27.2,24319.0
8,103.0,131.0,27.2,24330.0
8,103.0,131.0,27.2,24340.0
8,103.0,131.0,27.2,24349.0
8,103.0,131.0,27.2,24372.0
8,103.0,131.0,27.2,24381.0
8,103.0,131.0,27.2,24391.0
8,103.0,131.0,27.2,24403.0
8,103.0,131.0,27.2,24415.0
8,103.0,131.0,27.2,24425.0
8,103.0,131.0,27.2,24434.0
8,103.0,131.0,27.2,24527.0
8,103.0,131.0,27.2,24539.0
8,103.0,131.0,27.2,24551.0
8,103.0,131.0,27.2,24564.0
8,103.0,131.0,27.2,24575.0
8,103.0,131.0,27.2,24585.0
8,103.0,131.0,27.2,24608.0
8,103.0,131.0,27.2,24616.0
8,103.0,131.0,27.2,24626.0
8,103.0,131.0,27.2,24637.0
8,103.0,131.0,27.2,24647.0
8,103.0,131.0,27.2,24658.0
8,103.0,131.0,27.2,24670.0
8,103.0,131.0,27.2,24681.0
8,103.0,131.0,27.2,24691.0
8,103.0,131.0,27.2,24701.0
8,103.0,131.0,27.2,24711.0
8,103.0,131.0,27.2,24725.0
8,103.0,131.0,27.2,24788.0
8,103.0,131.0,27.2,24801.0
8,103.0,131.0,27.2,24820.0
8,103.0,131.0,27.2,24828.0
8,103.0,131.0,27.2,24837.0
8,103.0,131.0,27.2,24844.0
8,103.0,131.0,27.2,24852.0
8,103.0,131.0,27.2,24859.0
8,103.0,131.0,27.2,24867.0
8,103.0,131.0,27.2,24877.0
8,103.0,131.0,27.2,24885.0
8,103.0,131.0,27.2,24895.0
8,103.0,131.0,27.2,24903.0
8,103.0,131.0,27.2,24911.0
8,103.0,131.0,27.2,24993.0
8,103.0,131.0,27.2,25002.0
8,103.0,131.0,27.2,25023.0
8,103.0,131.0,27.2,25030.0
8,103.0,131.0,27.2,25037.0
8,103.0,131.0,27.2,25045.0
8,103.0,131.0,27.2,25052.0
8,103.0,131.0,27.2,25058.0
8,103.0,131.0,27.2,25066.0
8,103.0,131.0,27.2,25076.0
8,103.0,131.0,27.2,25088.0
8,103.0,131.0,27.2,25096.0
8,103.0,131.0,27.2,25105.0
8,103.0,131.0,27.2,25116.0
8,103.0,131.0,27.2,25125.0
8,103.0,131.0,27.2,25143.0
8,103.0,131.0,27.2,25148.0
8,103.0,131.0,27.2,25155.0
8,103.0,131.0,27.2,25163.0
8,103.0,131.0,27.2,25193.0
8,103.0,131.0,27.2,25202.0
8,103.0,131.0,27.2,25213.0
8,103.0,131.0,27.2,25224.0
8,103.0,131.0,27.2,25234.0
8,103.0,131.0,27.2,25246.0
8,103.0,131.0,27.2,25256.0
8,103.0,131.0,27.2,25266.0
8,103.0,131.0,27.2,25391.0
8,103.0,131.0,27.2,25403.0
8,103.0,131.0,27.2,25426.0
8,103.0,131.0,27.2,25436.0
8,103.0,131.0,27.2,25448.0
8,103.0,131.0,27.2,25461.0
8,103.0,131.0,27.2,25472.0
8,103.0,131.0,27.2,25482.0
8,103.0,131.0,27.2,25490.0
8,103.0,131.0,27.2,25500.0
8,103.0,131.0,27.2,25511.0
8,103.0,131.0,27.2,25521.0
8,103.0,131.0,27.2,25532.0
8,103.0,131.0,27.2,25544.0
8,103.0,131.0,27.2,25566.0
8,103.0,131.0,27.2,25574.0
8,103.0,131.0,27.2,25584.0
8,103.0,131.0,27.2,25595.0
8,103.0,131.0,27.2,25605.0
8,103.0,131.0,27.2,25614.0
8,103.0,131.0,27.2,25625.0
8,103.0,131.0,27.2,25635.0
8,103.0,131.0,27.2,25643.0
8,103.0,131.0,27.2,25654.0
8,103.0,131.0,27.2,25664.0
8,103.0,131.0,27.2,25675.0
8,103.0,131.0,27.2,25685.0
8,103.0,131.0,27.2,25708.0
8,103.0,131.0,27.2,25721.0
8,103.0,131.0,27.2,25731.0
8,103.0,131.0,27.2,25867.0
8,103.0,131.0,27.2,25877.0
8,103.0,131.0,27.2,25887.0
8,103.0,131.0,27.2,25897.0
8,103.0,131.0,27.2,25907.0
8,103.0,131.0,27.2,25919.0
8,103.0,131.0,27.2,25932.0
8,103.0,131.0,27.2,25943.0
8,103.0,131.0,27.2,25951.0
8,103.0,131.0,27.2,25960.0
8,103.0,131.0,27.2,25980.0
8,103.0,131.0,27.2,25989.0
8,103.0,131.0,27.2,25999.0
8,103.0,131.0,27.2,26007.0
8,103.0,131.0,27.2,26016.0
8,103.0,131.0,27.2,26025.0
8,103.0,131.0,27.2,26035.0
8,103.0,131.0,27.2,26044.0
8,103.0,131.0,27.2,26054.0
8,103.0,131.0,27.2,26064.0
8,103.0,131.0,27.2,26075.0
8,103.0,131.0,27.2,26085.0
8,103.0,131.0,27.2,26106.0
8,103.0,131.0,27.2,26116.0
8,103.0,131.0,27.2,26125.0
8,103.0,131.0,27.2,26136.0
8,103.0,131.0,27.2,26146.0
8,103.0,131.0,27.2,26251.0
8,103.0,131.0,27.2,26260.0
8,103.0,131.0,27.2,26272.0
8,103.0,131.0,27.2,26281.0
8,103.0,131.0,27.2,26294.0
8,103.0,131.0,27.2,26304.0
8,103.0,131.0,27.2,26316.0
8,103.0,131.0,27.2,26327.0
8,103.0,131.0,27.2,26336.0
8,103.0,131.0,27.2,26356.0
8,103.0,131.0,27.2,26365.0
8,103.0,131.0,27.2,26375.0
8,103.0,131.0,27.2,26383.0
8,103.0,131.0,27.2,26392.0
8,103.0,131.0,27.2,26404.0
8,103.0,131.0,27.2,26413.0
8,103.0,131.0,27.2,26423.0
8,103.0,131.0,27.2,26432.0
8,103.0,131.0,27.2,26442.0
8,103.0,131.0,27.2,26450.0
8,103.0,131.0,27.2,26460.0
8,103.0,131.0,27.2,26469.0
8,103.0,131.0,27.2,26489.0
8,103.0,131.0,27.2,26497.0
8,103.0,131.0,27.2,26506.0
8,103.0,131.0,27.2,26515.0
8,103.0,131.0,27.2,26524.0
8,103.0,131.0,27.2,26533.0
8,103.0,131.0,27.2,26541.0
8,103.0,131.0,27.2,26994.0
8,103.0,131.0,27.2,27000.0
8,103.0,131.0,27.2,27006.0
8,103.0,131.0,27.2,27014.0
8,103.0,131.0,27.2,27023.0
8,103.0,131.0,27.2,27033.0
8,103.0,131.0,27.2,27040.0
8,103.0,131.0,27.2,27047.0
8,103.0,131.0,27.2,27067.0
8,103.0,131.0,27.2,27076.0
8,103.0,131.0,27.2,27083.0
8,103.0,131.0,27.2,27090.0
8,103.0,131.0,27.2,27098.0
8,103.0,131.0,27.2,27105.0
8,103.0,131.0,27.2,27113.0
8,103.0,131.0,27.2,27121.0
8,103.0,131.0,27.2,27128.0
8,103.0,131.0,27.2,27136.0
8,103.0,131.0,27.2,27142.0
8,103.0,131.0,27.2,27149.0
8,103.0,131.0,27.2,27158.0
8,103.0,131.0,27.2,27179.0
8,103.0,131.0,27.2,27187.0
8,103.0,131.0,27.2,27198.0
8,103.0,131.0,27.2,27206.0
8,103.0,131.0,27.2,27213.0
8,103.0,131.0,27.2,27221.0
8,103.0,131.0,27.2,27231.0
8,103.0,131.0,27.2,27239.0
8,103.0,131.0,27.2,27249.0
8,103.0,131.0,27.2,27260.0
8,103.0,131.0,27.2,27271.0
8,103.0,131.0,27.2,27282.0
8,103.0,131.0,27.2,27293.0
8,103.0,131.0,27.2,27315.0
8,103.0,131.0,27.2,27324.0
8,103.0,131.0,27.2,27337.0
8,103.0,131.0,27.2,27348.0
8,103.0,131.0,27.2,27359.0
8,103.0,131.0,27.2,27371.0
8,103.0,131.0,27.2,27381.0
8,103.0,131.0,27.2,27389.0
8,103.0,131.0,27.2,27397.0
8,103.0,131.0,27.2,27406.0
8,103.0,131.0,27.2,27475.0
8,103.0,131.0,27.2,27484.0
8,103.0,131.0,27.2,27504.0
8,103.0,131.0,27.2,27513.0
8,103.0,131.0,27.2,27522.0
8,103.0,131.0,27.2,27529.0
8,103.0,131.0,27.2,27536.0
8,103.0,131.0,27.2,27547.0
8,103.0,131.0,27.2,27557.0
8,103.0,131.0,27.2,27566.0
8,103.0,131.0,27.2,27576.0
8,103.0,131.0,27.2,27585.0
8,103.0,131.0,27.2,27593.0
8,103.0,131.0,27.2,27604.0
8,103.0,131.0,27.2,27616.0
8,103.0,131.0,27.2,27636.0
8,103.0,131.0,27.2,27645.0
8,103.0,131.0,27.2,27656.0
8,103.0,131.0,27.2,27665.0
8,103.0,131.0,27.2,27674.0
8,103.0,131.0,27.2,27684.0
8,103.0,131.0,27.2,27737.0
